"@timestamp","@version","@version.keyword",Base,"Base.keyword","Data\Time","Data\Time.keyword",Date,"Date/TimeFloor","Date/TimeFloor.keyword",Geo,"Geo.keyword",Hour,Lat,Lon,WeekdayName,"WeekdayName.keyword",WeekdayNumber,WeekmonthName,"WeekmonthName.keyword",WeekmonthNumber,"_id","_index","_score","event.original","event.original.keyword",geo,message,"message.keyword"
"Jul 19, 2022 @ 03:09:24.608",1,1,B02512,B02512,"2014-09-03 07:05:00","2014-09-03 07:05:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 07:00:00","2014-09-03 07:00:00","POINT (40.7365 -73.9987)","POINT (40.7365 -73.9987)",7,"40.737","-73.999",Wednesday,Wednesday,2,September,September,9,"Js16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 07:05:00,40.7365,-73.9987,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7365 -73.9987)","2014-09-03 07:05:00,40.7365,-73.9987,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7365 -73.9987)","POINT (-73.9987030159682 40.73649977333844)","2014-09-03 07:05:00,40.7365,-73.9987,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7365 -73.9987)","2014-09-03 07:05:00,40.7365,-73.9987,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7365 -73.9987)"
"Jul 19, 2022 @ 03:09:19.607",1,1,B02512,B02512,"2014-09-03 07:05:00","2014-09-03 07:05:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 07:00:00","2014-09-03 07:00:00","POINT (40.7264 -74.00369999999999)","POINT (40.7264 -74.00369999999999)",7,"40.726","-74.004",Wednesday,Wednesday,2,September,September,9,"Jc16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 07:05:00,40.7264,-74.0037,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7264 -74.00369999999999)","2014-09-03 07:05:00,40.7264,-74.0037,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7264 -74.00369999999999)","POINT (-74.00370030663908 40.726398448459804)","2014-09-03 07:05:00,40.7264,-74.0037,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7264 -74.00369999999999)","2014-09-03 07:05:00,40.7264,-74.0037,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7264 -74.00369999999999)"
"Jul 19, 2022 @ 03:09:14.604",1,1,B02512,B02512,"2014-09-03 07:04:00","2014-09-03 07:04:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 07:00:00","2014-09-03 07:00:00","POINT (40.6991 -73.99509999999999)","POINT (40.6991 -73.99509999999999)",7,"40.699","-73.995",Wednesday,Wednesday,2,September,September,9,"JM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 07:04:00,40.6991,-73.9951,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6991 -73.99509999999999)","2014-09-03 07:04:00,40.6991,-73.9951,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6991 -73.99509999999999)","POINT (-73.99510198272765 40.699100475758314)","2014-09-03 07:04:00,40.6991,-73.9951,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6991 -73.99509999999999)","2014-09-03 07:04:00,40.6991,-73.9951,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6991 -73.99509999999999)"
"Jul 19, 2022 @ 03:09:09.605",1,1,B02512,B02512,"2014-09-03 07:03:00","2014-09-03 07:03:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 07:00:00","2014-09-03 07:00:00","POINT (40.6677 -73.79600000000001)","POINT (40.6677 -73.79600000000001)",7,"40.668","-73.796",Wednesday,Wednesday,2,September,September,9,"I816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 07:03:00,40.6677,-73.796,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6677 -73.79600000000001)","2014-09-03 07:03:00,40.6677,-73.796,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6677 -73.79600000000001)","POINT (-73.79599766805768 40.667701698839664)","2014-09-03 07:03:00,40.6677,-73.796,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6677 -73.79600000000001)","2014-09-03 07:03:00,40.6677,-73.796,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.6677 -73.79600000000001)"
"Jul 19, 2022 @ 03:09:04.605",1,1,B02512,B02512,"2014-09-03 07:00:00","2014-09-03 07:00:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 07:00:00","2014-09-03 07:00:00","POINT (40.7711 -73.9896)","POINT (40.7711 -73.9896)",7,"40.771","-73.99",Wednesday,Wednesday,2,September,September,9,"Is16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 07:00:00,40.7711,-73.9896,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7711 -73.9896)","2014-09-03 07:00:00,40.7711,-73.9896,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7711 -73.9896)","POINT (-73.98960119113326 40.77109905425459)","2014-09-03 07:00:00,40.7711,-73.9896,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7711 -73.9896)","2014-09-03 07:00:00,40.7711,-73.9896,B02512,2014-09-03 07:00:00,2014-09-03,7,2,Wednesday,9,September,POINT (40.7711 -73.9896)"
"Jul 19, 2022 @ 03:08:59.604",1,1,B02512,B02512,"2014-09-03 06:59:00","2014-09-03 06:59:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7186 -74.009)","POINT (40.7186 -74.009)",6,"40.719","-74.009",Wednesday,Wednesday,2,September,September,9,"Ic16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:59:00,40.7186,-74.009,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7186 -74.009)","2014-09-03 06:59:00,40.7186,-74.009,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7186 -74.009)","POINT (-74.00900269858539 40.718601224943995)","2014-09-03 06:59:00,40.7186,-74.009,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7186 -74.009)","2014-09-03 06:59:00,40.7186,-74.009,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7186 -74.009)"
"Jul 19, 2022 @ 03:08:54.602",1,1,B02512,B02512,"2014-09-03 06:59:00","2014-09-03 06:59:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.6797 -73.9736)","POINT (40.6797 -73.9736)",6,"40.68","-73.974",Wednesday,Wednesday,2,September,September,9,"IM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:59:00,40.6797,-73.9736,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6797 -73.9736)","2014-09-03 06:59:00,40.6797,-73.9736,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6797 -73.9736)","POINT (-73.97360231727362 40.67969892639667)","2014-09-03 06:59:00,40.6797,-73.9736,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6797 -73.9736)","2014-09-03 06:59:00,40.6797,-73.9736,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6797 -73.9736)"
"Jul 19, 2022 @ 03:08:49.602",1,1,B02512,B02512,"2014-09-03 06:56:00","2014-09-03 06:56:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7212 -73.9796)","POINT (40.7212 -73.9796)",6,"40.721","-73.98",Wednesday,Wednesday,2,September,September,9,"H816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:56:00,40.7212,-73.9796,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7212 -73.9796)","2014-09-03 06:56:00,40.7212,-73.9796,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7212 -73.9796)","POINT (-73.97959906607866 40.72119902819395)","2014-09-03 06:56:00,40.7212,-73.9796,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7212 -73.9796)","2014-09-03 06:56:00,40.7212,-73.9796,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7212 -73.9796)"
"Jul 19, 2022 @ 03:08:44.601",1,1,B02512,B02512,"2014-09-03 06:56:00","2014-09-03 06:56:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7775 -73.98139999999999)","POINT (40.7775 -73.98139999999999)",6,"40.778","-73.981",Wednesday,Wednesday,2,September,September,9,"Hs16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:56:00,40.7775,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7775 -73.98139999999999)","2014-09-03 06:56:00,40.7775,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7775 -73.98139999999999)","POINT (-73.98139958269894 40.77750014606863)","2014-09-03 06:56:00,40.7775,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7775 -73.98139999999999)","2014-09-03 06:56:00,40.7775,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7775 -73.98139999999999)"
"Jul 19, 2022 @ 03:08:39.601",1,1,B02512,B02512,"2014-09-03 06:56:00","2014-09-03 06:56:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7904 -73.973)","POINT (40.7904 -73.973)",6,"40.79","-73.973",Wednesday,Wednesday,2,September,September,9,"Hc16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:56:00,40.7904,-73.973,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7904 -73.973)","2014-09-03 06:56:00,40.7904,-73.973,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7904 -73.973)","POINT (-73.97299957461655 40.79040144570172)","2014-09-03 06:56:00,40.7904,-73.973,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7904 -73.973)","2014-09-03 06:56:00,40.7904,-73.973,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7904 -73.973)"
"Jul 19, 2022 @ 03:08:34.600",1,1,B02512,B02512,"2014-09-03 06:54:00","2014-09-03 06:54:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.6878 -74.18170000000001)","POINT (40.6878 -74.18170000000001)",6,"40.688","-74.182",Wednesday,Wednesday,2,September,September,9,"HM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:54:00,40.6878,-74.1817,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6878 -74.18170000000001)","2014-09-03 06:54:00,40.6878,-74.1817,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6878 -74.18170000000001)","POINT (-74.18170167133212 40.68780133500695)","2014-09-03 06:54:00,40.6878,-74.1817,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6878 -74.18170000000001)","2014-09-03 06:54:00,40.6878,-74.1817,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6878 -74.18170000000001)"
"Jul 19, 2022 @ 03:08:29.600",1,1,B02512,B02512,"2014-09-03 06:53:00","2014-09-03 06:53:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7596 -73.96169999999999)","POINT (40.7596 -73.96169999999999)",6,"40.76","-73.962",Wednesday,Wednesday,2,September,September,9,"G816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:53:00,40.7596,-73.9617,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7596 -73.96169999999999)","2014-09-03 06:53:00,40.7596,-73.9617,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7596 -73.96169999999999)","POINT (-73.96170051768422 40.759601555764675)","2014-09-03 06:53:00,40.7596,-73.9617,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7596 -73.96169999999999)","2014-09-03 06:53:00,40.7596,-73.9617,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7596 -73.96169999999999)"
"Jul 19, 2022 @ 03:08:24.599",1,1,B02512,B02512,"2014-09-03 06:52:00","2014-09-03 06:52:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.752 -73.9766)","POINT (40.752 -73.9766)",6,"40.752","-73.977",Wednesday,Wednesday,2,September,September,9,"Gs16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:52:00,40.752,-73.9766,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.752 -73.9766)","2014-09-03 06:52:00,40.752,-73.9766,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.752 -73.9766)","POINT (-73.97660069167614 40.75199887622148)","2014-09-03 06:52:00,40.752,-73.9766,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.752 -73.9766)","2014-09-03 06:52:00,40.752,-73.9766,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.752 -73.9766)"
"Jul 19, 2022 @ 03:08:19.599",1,1,B02512,B02512,"2014-09-03 06:52:00","2014-09-03 06:52:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7196 -73.9849)","POINT (40.7196 -73.9849)",6,"40.72","-73.985",Wednesday,Wednesday,2,September,September,9,"Gc16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:52:00,40.7196,-73.9849,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7196 -73.9849)","2014-09-03 06:52:00,40.7196,-73.9849,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7196 -73.9849)","POINT (-73.98490145802498 40.719600641168654)","2014-09-03 06:52:00,40.7196,-73.9849,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7196 -73.9849)","2014-09-03 06:52:00,40.7196,-73.9849,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7196 -73.9849)"
"Jul 19, 2022 @ 03:08:14.601",1,1,B02512,B02512,"2014-09-03 06:52:00","2014-09-03 06:52:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7793 -73.9876)","POINT (40.7793 -73.9876)",6,"40.779","-73.988",Wednesday,Wednesday,2,September,September,9,"GM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:52:00,40.7793,-73.9876,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7793 -73.9876)","2014-09-03 06:52:00,40.7793,-73.9876,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7793 -73.9876)","POINT (-73.98760227486491 40.77930066268891)","2014-09-03 06:52:00,40.7793,-73.9876,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7793 -73.9876)","2014-09-03 06:52:00,40.7793,-73.9876,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7793 -73.9876)"
"Jul 19, 2022 @ 03:08:09.600",1,1,B02512,B02512,"2014-09-03 06:52:00","2014-09-03 06:52:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7696 -73.98139999999999)","POINT (40.7696 -73.98139999999999)",6,"40.77","-73.981",Wednesday,Wednesday,2,September,September,9,"F816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:52:00,40.7696,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7696 -73.98139999999999)","2014-09-03 06:52:00,40.7696,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7696 -73.98139999999999)","POINT (-73.98139958269894 40.769599908962846)","2014-09-03 06:52:00,40.7696,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7696 -73.98139999999999)","2014-09-03 06:52:00,40.7696,-73.9814,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7696 -73.98139999999999)"
"Jul 19, 2022 @ 03:08:04.600",1,1,B02512,B02512,"2014-09-03 06:51:00","2014-09-03 06:51:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7437 -74.0033)","POINT (40.7437 -74.0033)",6,"40.744","-74.003",Wednesday,Wednesday,2,September,September,9,"Fs16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:51:00,40.7437,-74.0033,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7437 -74.0033)","2014-09-03 06:51:00,40.7437,-74.0033,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7437 -74.0033)","POINT (-74.00330359116197 40.74369810987264)","2014-09-03 06:51:00,40.7437,-74.0033,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7437 -74.0033)","2014-09-03 06:51:00,40.7437,-74.0033,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7437 -74.0033)"
"Jul 19, 2022 @ 03:07:59.599",1,1,B02512,B02512,"2014-09-03 06:49:00","2014-09-03 06:49:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.6769 -73.96510000000001)","POINT (40.6769 -73.96510000000001)",6,"40.677","-73.965",Wednesday,Wednesday,2,September,September,9,"Fc16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:49:00,40.6769,-73.9651,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6769 -73.96510000000001)","2014-09-03 06:49:00,40.6769,-73.9651,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6769 -73.96510000000001)","POINT (-73.96510315127671 40.676898951642215)","2014-09-03 06:49:00,40.6769,-73.9651,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6769 -73.96510000000001)","2014-09-03 06:49:00,40.6769,-73.9651,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6769 -73.96510000000001)"
"Jul 19, 2022 @ 03:07:54.599",1,1,B02512,B02512,"2014-09-03 06:49:00","2014-09-03 06:49:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.773 -73.88549999999999)","POINT (40.773 -73.88549999999999)",6,"40.773","-73.885",Wednesday,Wednesday,2,September,September,9,"FM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:49:00,40.773,-73.8855,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.773 -73.88549999999999)","2014-09-03 06:49:00,40.773,-73.8855,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.773 -73.88549999999999)","POINT (-73.8854981213808 40.772998770698905)","2014-09-03 06:49:00,40.773,-73.8855,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.773 -73.88549999999999)","2014-09-03 06:49:00,40.773,-73.8855,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.773 -73.88549999999999)"
"Jul 19, 2022 @ 03:07:49.598",1,1,B02512,B02512,"2014-09-03 06:48:00","2014-09-03 06:48:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7717 -73.9889)","POINT (40.7717 -73.9889)",6,"40.772","-73.989",Wednesday,Wednesday,2,September,September,9,"E816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:48:00,40.7717,-73.9889,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7717 -73.9889)","2014-09-03 06:48:00,40.7717,-73.9889,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7717 -73.9889)","POINT (-73.98889929056168 40.77170179691166)","2014-09-03 06:48:00,40.7717,-73.9889,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7717 -73.9889)","2014-09-03 06:48:00,40.7717,-73.9889,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7717 -73.9889)"
"Jul 19, 2022 @ 03:07:44.596",1,1,B02512,B02512,"2014-09-03 06:47:00","2014-09-03 06:47:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7445 -73.9832)","POINT (40.7445 -73.9832)",6,"40.745","-73.983",Wednesday,Wednesday,2,September,September,9,"Es16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:47:00,40.7445,-73.9832,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7445 -73.9832)","2014-09-03 06:47:00,40.7445,-73.9832,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7445 -73.9832)","POINT (-73.98320009931922 40.74449916835874)","2014-09-03 06:47:00,40.7445,-73.9832,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7445 -73.9832)","2014-09-03 06:47:00,40.7445,-73.9832,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7445 -73.9832)"
"Jul 19, 2022 @ 03:07:39.597",1,1,B02512,B02512,"2014-09-03 06:46:00","2014-09-03 06:46:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.6749 -73.96469999999999)","POINT (40.6749 -73.96469999999999)",6,"40.675","-73.965",Wednesday,Wednesday,2,September,September,9,"Ec16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:46:00,40.6749,-73.9647,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6749 -73.96469999999999)","2014-09-03 06:46:00,40.6749,-73.9647,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6749 -73.96469999999999)","POINT (-73.96469880826771 40.67490003537387)","2014-09-03 06:46:00,40.6749,-73.9647,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6749 -73.96469999999999)","2014-09-03 06:46:00,40.6749,-73.9647,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6749 -73.96469999999999)"
"Jul 19, 2022 @ 03:07:34.596",1,1,B02512,B02512,"2014-09-03 06:46:00","2014-09-03 06:46:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7772 -73.98909999999999)","POINT (40.7772 -73.98909999999999)",6,"40.777","-73.989",Wednesday,Wednesday,2,September,September,9,"EM16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:46:00,40.7772,-73.9891,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7772 -73.98909999999999)","2014-09-03 06:46:00,40.7772,-73.9891,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7772 -73.98909999999999)","POINT (-73.98909760639071 40.7771987747401)","2014-09-03 06:46:00,40.7772,-73.9891,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7772 -73.98909999999999)","2014-09-03 06:46:00,40.7772,-73.9891,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7772 -73.98909999999999)"
"Jul 19, 2022 @ 03:07:29.594",1,1,B02512,B02512,"2014-09-03 06:45:00","2014-09-03 06:45:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.6778 -73.95229999999999)","POINT (40.6778 -73.95229999999999)",6,"40.678","-73.952",Wednesday,Wednesday,2,September,September,9,"D816E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:45:00,40.6778,-73.9523,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6778 -73.95229999999999)","2014-09-03 06:45:00,40.6778,-73.9523,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6778 -73.95229999999999)","POINT (-73.95230105146766 40.677799209952354)","2014-09-03 06:45:00,40.6778,-73.9523,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6778 -73.95229999999999)","2014-09-03 06:45:00,40.6778,-73.9523,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.6778 -73.95229999999999)"
"Jul 19, 2022 @ 03:07:24.595",1,1,B02512,B02512,"2014-09-03 06:43:00","2014-09-03 06:43:00","Sep 3, 2014 @ 04:30:00.000","2014-09-03 06:00:00","2014-09-03 06:00:00","POINT (40.7246 -73.86579999999999)","POINT (40.7246 -73.86579999999999)",6,"40.725","-73.866",Wednesday,Wednesday,2,September,September,9,"Ds16E4IB5GW_hXBXumZy",testtwo,"-","2014-09-03 06:43:00,40.7246,-73.8658,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7246 -73.86579999999999)","2014-09-03 06:43:00,40.7246,-73.8658,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7246 -73.86579999999999)","POINT (-73.86579897254705 40.72460174560547)","2014-09-03 06:43:00,40.7246,-73.8658,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7246 -73.86579999999999)","2014-09-03 06:43:00,40.7246,-73.8658,B02512,2014-09-03 06:00:00,2014-09-03,6,2,Wednesday,9,September,POINT (40.7246 -73.86579999999999)"
